precision,recall,thresholds
0.488516932658622,0.9984089101034208,0.003815727315040101
0.4887071651090343,0.9984089101034208,0.0038625622154582584
0.4888975457732762,0.9984089101034208,0.00387604186201023
0.4890880748246298,0.9984089101034208,0.003922276636399156
0.48927875243664715,0.9984089101034208,0.004047832211446326
0.48946957878315134,0.9984089101034208,0.004135563619389329
0.48966055403823644,0.9984089101034208,0.004136283388776275
0.48985167837626853,0.9984089101034208,0.004142846767638667
0.49004295197188597,0.9984089101034208,0.004198224392061815
0.490234375,0.9984089101034208,0.004226041971913872
0.4904259476357952,0.9984089101034208,0.00429138005758877
0.4906176700547303,0.9984089101034208,0.004338503746715749
0.4908095424325381,0.9984089101034208,0.0043762251026868365
0.4910015649452269,0.9984089101034208,0.004393827510456594
0.4911937377690802,0.9984089101034208,0.0043971444037562
0.4913860610806578,0.9984089101034208,0.0044059454325499035
0.49157853505679594,0.9984089101034208,0.004421543560386388
0.4917711598746082,0.9984089101034208,0.004427572101315912
0.49196393571148567,0.9984089101034208,0.004471073748934275
0.492156862745098,0.9984089101034208,0.004480665686767467
0.4923499411533935,0.9984089101034208,0.004492862364733955
0.49254317111459966,0.9984089101034208,0.004498183900420232
0.49273655280722417,0.9984089101034208,0.004561482991016442
0.492930086410055,0.9984089101034208,0.004630108611101026
0.4931237721021611,0.9984089101034208,0.004658208746677498
0.4933176100628931,0.9984089101034208,0.0046993806554989715
0.4935116004718836,0.9984089101034208,0.00475841040837868
0.493705743509048,0.9984089101034208,0.004778603731858152
0.4939000393545848,0.9984089101034208,0.005021168282464522
0.4940944881889764,0.9984089101034208,0.005053352022853364
0.4942890901929894,0.9984089101034208,0.005146745612999638
0.4944838455476753,0.9984089101034208,0.005350121984598923
0.4946787544343713,0.9984089101034208,0.005386743826127289
0.4948738170347003,0.9984089101034208,0.005399013437596443
0.49506903353057197,0.9984089101034208,0.005399074626271918
0.4952644041041831,0.9984089101034208,0.005401274050133488
0.49545992893801816,0.9984089101034208,0.00540146573723988
0.49565560821484994,0.9984089101034208,0.005402232266146046
0.49585144211774,0.9984089101034208,0.005403715678335698
0.49604743083003955,0.9984089101034208,0.005413943394327245
0.4962435745353895,0.9984089101034208,0.005415251682418784
0.4964398734177215,0.9984089101034208,0.005430434290417385
0.4966363276612584,0.9984089101034208,0.005439627580804413
0.49683293745051466,0.9984089101034208,0.005441352251436915
0.497029702970297,0.9984089101034208,0.005446273667378919
0.49722662440570525,0.9984089101034208,0.005452102222567784
0.49742370194213237,0.9984089101034208,0.005452321049718702
0.49762093576526567,0.9984089101034208,0.00548529417035568
0.4978183260610869,0.9984089101034208,0.005489730421837348
0.498015873015873,0.9984089101034208,0.005498316756565092
0.4982135768161969,0.9984089101034208,0.005499663513683635
0.4984114376489277,0.9984089101034208,0.005500749685111757
0.4986094557012316,0.9984089101034208,0.005509548638199915
0.49880763116057236,0.9984089101034208,0.00551085258965179
0.4990059642147117,0.9984089101034208,0.005521958436418718
0.4992044550517104,0.9984089101034208,0.005539246208863965
0.49940310385992837,0.9984089101034208,0.00554369324246585
0.49960191082802546,0.9984089101034208,0.00557062649599173
0.49980087614496216,0.9984089101034208,0.005584856952860645
0.5,0.9984089101034208,0.00559711675760347
0.5001992825827023,0.9984089101034208,0.005636308658251291
0.5003987240829346,0.9984089101034208,0.00563801321323494
0.5005983246908656,0.9984089101034208,0.005644542927568539
0.5007980845969673,0.9984089101034208,0.005660340709655016
0.500998003992016,0.9984089101034208,0.005661663522364271
0.5011980830670927,0.9984089101034208,0.005703017547709727
0.5013983220135837,0.9984089101034208,0.00572466036033203
0.5015987210231815,0.9984089101034208,0.005724773330880936
0.5017992802878849,0.9984089101034208,0.0057766974530254565
0.502,0.9984089101034208,0.005815025221517353
0.5022008803521408,0.9984089101034208,0.005826982418714402
0.5024019215372297,0.9984089101034208,0.005838368148891989
0.5026031237484982,0.9984089101034208,0.00590422194091724
0.5028044871794872,0.9984089101034208,0.005912443690973841
0.503006012024048,0.9984089101034208,0.00594103320034888
0.5032076984763433,0.9984089101034208,0.005941390801371881
0.5034095467308464,0.9984089101034208,0.005941405856930145
0.5036115569823435,0.9984089101034208,0.005941432498555724
0.5038137294259334,0.9984089101034208,0.00594162304637973
0.5040160642570282,0.9984089101034208,0.005942096502601617
0.5042185616713539,0.9984089101034208,0.005974789765263674
0.5044212218649518,0.9984089101034208,0.0059765222038890295
0.5046240450341777,0.9984089101034208,0.005979475016478252
0.504827031375704,0.9984089101034208,0.006020372922111329
0.5050301810865191,0.9984089101034208,0.006037080684778962
0.5052334943639292,0.9984089101034208,0.006067738431011259
0.5054369714055578,0.9984089101034208,0.006108763309076451
0.5056406124093473,0.9984089101034208,0.006110281497252059
0.505844417573559,0.9984089101034208,0.006180083366178007
0.5060483870967742,0.9984089101034208,0.006196821966205765
0.5062525211778943,0.9984089101034208,0.006207362078617082
0.506456820016142,0.9984089101034208,0.006226782169808879
0.5066612838110618,0.9984089101034208,0.0062530448548386575
0.5068659127625202,0.9984089101034208,0.0062656856686910435
0.5070707070707071,0.9984089101034208,0.006321094072865205
0.5072756669361358,0.9984089101034208,0.006325694665278606
0.5074807925596442,0.9984089101034208,0.006337960083866575
0.5076860841423948,0.9984089101034208,0.006339361677379029
0.5078915418858762,0.9984089101034208,0.006604500389282055
0.5080971659919028,0.9984089101034208,0.006613791704117724
0.5083029566626165,0.9984089101034208,0.0067771312249625655
0.5085089141004863,0.9984089101034208,0.006817022396296675
0.5087150385083097,0.9984089101034208,0.00710222079232617
0.5089213300892133,0.9984089101034208,0.007211468202094804
0.5091277890466531,0.9984089101034208,0.007266675334968614
0.5093344155844156,0.9984089101034208,0.007431392744976511
0.509541209906618,0.9984089101034208,0.007448418600301414
0.5097481722177092,0.9984089101034208,0.007559482731755642
0.5099553027224706,0.9984089101034208,0.007733550713927958
0.5101626016260162,0.9984089101034208,0.007868904405670224
0.5103700691337942,0.9984089101034208,0.008001992540889017
0.5105777054515866,0.9984089101034208,0.008065667561423004
0.5107855107855108,0.9984089101034208,0.008117447740446157
0.5109934853420195,0.9984089101034208,0.008264066352747557
0.5107942973523422,0.9976133651551312,0.008284931605310547
0.511002444987775,0.9976133651551312,0.008304528855314441
0.5112107623318386,0.9976133651551312,0.00860836755416673
0.5114192495921697,0.9976133651551312,0.008614938638357926
0.5116279069767442,0.9976133651551312,0.008688819284722505
0.5118367346938776,0.9976133651551312,0.009179405072934337
0.5120457329522254,0.9976133651551312,0.00919191581129209
0.5122549019607843,0.9976133651551312,0.009309179674241245
0.5124642419288925,0.9976133651551312,0.009449871854938183
0.5126737530662305,0.9976133651551312,0.009476073393480302
0.5128834355828221,0.9976133651551312,0.009515123324098564
0.5130932896890343,0.9976133651551312,0.009546371535422453
0.5133033155955792,0.9976133651551312,0.009751560313938633
0.5135135135135135,0.9976133651551312,0.009826253031744576
0.51372388365424,0.9976133651551312,0.009829501188344296
0.5139344262295082,0.9976133651551312,0.010117386039223727
0.5141451414514145,0.9976133651551312,0.010247435201349969
0.5143560295324036,0.9976133651551312,0.01025419779864859
0.5145670906852687,0.9976133651551312,0.010369491427290236
0.5147783251231527,0.9976133651551312,0.010383141867510177
0.5149897330595482,0.9976133651551312,0.010413737778654215
0.5152013147082991,0.9976133651551312,0.010576588367707572
0.5154130702836005,0.9976133651551312,0.01064930136288623
0.515625,0.9976133651551312,0.010855273432699515
0.5158371040723982,0.9976133651551312,0.010982774171673768
0.5160493827160494,0.9976133651551312,0.01099633287393265
0.5162618361465624,0.9976133651551312,0.010997521621445527
0.5164744645799012,0.9976133651551312,0.011039574365795416
0.5166872682323856,0.9976133651551312,0.011074405285269324
0.5169002473206925,0.9976133651551312,0.011085028172930259
0.5171134020618556,0.9976133651551312,0.01109261050690559
0.5173267326732673,0.9976133651551312,0.011223669115516833
0.5175402393726785,0.9976133651551312,0.01124537009259412
0.5177539223781998,0.9976133651551312,0.011291937975811513
0.5179677819083024,0.9976133651551312,0.011337493206029108
0.5181818181818182,0.9976133651551312,0.011442939023265925
0.5183960314179413,0.9976133651551312,0.011448072911260229
0.5186104218362283,0.9976133651551312,0.011778126812960537
0.5188249896565991,0.9976133651551312,0.011938411037276386
0.5190397350993378,0.9976133651551312,0.011950724165319646
0.5192546583850932,0.9976133651551312,0.011962632607333858
0.5194697597348799,0.9976133651551312,0.01205195568261019
0.5196850393700787,0.9976133651551312,0.012183550982563018
0.5199004975124378,0.9976133651551312,0.01225212330213042
0.5197013687266694,0.9968178202068417,0.012331871020258236
0.5199170124481328,0.9968178202068417,0.012430505153562334
0.5201328352013284,0.9968178202068417,0.012566028569205112
0.5203488372093024,0.9968178202068417,0.012621265527998379
0.5205650186954716,0.9968178202068417,0.012624434173680596
0.5207813798836243,0.9968178202068417,0.012674565894804486
0.520997920997921,0.9968178202068417,0.012748337263964765
0.5212146422628952,0.9968178202068417,0.01286050491620651
0.521431543903454,0.9968178202068417,0.012876299319076768
0.5216486261448793,0.9968178202068417,0.012928391825179252
0.521865889212828,0.9968178202068417,0.012946416848291715
0.5220833333333333,0.9968178202068417,0.012960993549285918
0.5223009587328054,0.9968178202068417,0.012966157318343767
0.5225187656380317,0.9968178202068417,0.012981722819707176
0.5227367542761786,0.9968178202068417,0.013019214118808521
0.5229549248747913,0.9968178202068417,0.013032431959917004
0.5231732776617954,0.9968178202068417,0.013037370967340815
0.5233918128654971,0.9968178202068417,0.013046192996126771
0.5236105307145842,0.9968178202068417,0.013052831636843773
0.5238294314381271,0.9968178202068417,0.013088107928598238
0.5240485152655793,0.9968178202068417,0.013118886842011422
0.5242677824267783,0.9968178202068417,0.01314161510494228
0.5244872331519465,0.9968178202068417,0.01314696124583928
0.5247068676716918,0.9968178202068417,0.013259398928586836
0.5249266862170088,0.9968178202068417,0.013261101263207203
0.5251466890192791,0.9968178202068417,0.013349983054643662
0.5253668763102726,0.9968178202068417,0.01347246723418036
0.5255872483221476,0.9968178202068417,0.013495133513735108
0.5258078052874527,0.9968178202068417,0.013501860451178358
0.5260285474391267,0.9968178202068417,0.013511873147870574
0.5258294834103318,0.9960222752585521,0.013537267206983753
0.5260504201680672,0.9960222752585521,0.013545920822753108
0.5262715426649853,0.9960222752585521,0.013596772000858641
0.5264928511354079,0.9960222752585521,0.013678949116256988
0.5267143458140513,0.9960222752585521,0.01378235281015881
0.5269360269360269,0.9960222752585521,0.013858513386801143
0.5271578947368422,0.9960222752585521,0.01390833319566094
0.527379949452401,0.9960222752585521,0.014255182296161593
0.5276021913190054,0.9960222752585521,0.01425776232525268
0.5278246205733558,0.9960222752585521,0.014325125932748456
0.5280472374525517,0.9960222752585521,0.014325160918509154
0.5282700421940928,0.9960222752585521,0.014352019738260826
0.5284930350358801,0.9960222752585521,0.01440484203337462
0.5287162162162162,0.9960222752585521,0.014528668827666378
0.5289395859738065,0.9960222752585521,0.01456616715686683
0.5291631445477599,0.9960222752585521,0.014599193452054557
0.5293868921775898,0.9960222752585521,0.014636532841641042
0.5296108291032149,0.9960222752585521,0.014691952732390883
0.5298349555649597,0.9960222752585521,0.014792922691541567
0.5300592718035563,0.9960222752585521,0.014803815856796519
0.530283778060144,0.9960222752585521,0.014814011411498382
0.5305084745762711,0.9960222752585521,0.014870065734068358
0.5307333615938957,0.9960222752585521,0.014940907793544784
0.5309584393553859,0.9960222752585521,0.01512206170412579
0.5311837081035214,0.9960222752585521,0.01529843671397405
0.5314091680814941,0.9960222752585521,0.01553766517172927
0.5316348195329087,0.9960222752585521,0.015554414402760968
0.5318606627017842,0.9960222752585521,0.015568023793943451
0.5320866978325541,0.9960222752585521,0.015771646988509885
0.532312925170068,0.9960222752585521,0.015936584240898454
0.5325393449595917,0.9960222752585521,0.016031673817856366
0.5327659574468085,0.9960222752585521,0.01604935309340137
0.5329927628778204,0.9960222752585521,0.016228342230885522
0.5332197614991482,0.9960222752585521,0.016249660022187494
0.5334469535577333,0.9960222752585521,0.016265495219728355
0.5336743393009378,0.9960222752585521,0.016472690547226127
0.5339019189765458,0.9960222752585521,0.016556952329597995
0.5341296928327645,0.9960222752585521,0.016660067340227628
0.5343576611182245,0.9960222752585521,0.0167270720704854
0.5345858240819812,0.9960222752585521,0.016732397614712572
0.5348141819735156,0.9960222752585521,0.016869428653338403
0.535042735042735,0.9960222752585521,0.016898033505670346
0.5352714835399743,0.9960222752585521,0.01697555365773295
0.5355004277159966,0.9960222752585521,0.01709740046943491
0.535729567821994,0.9960222752585521,0.017202673778771396
0.535958904109589,0.9960222752585521,0.01760338959894171
0.5361884368308352,0.9960222752585521,0.01785110765048841
0.5364181662382177,0.9960222752585521,0.017931676759343238
0.536648092584655,0.9960222752585521,0.017966120225016525
0.5368782161234992,0.9960222752585521,0.018055459171368814
0.5371085371085371,0.9960222752585521,0.018543904683359758
0.5369098712446352,0.9952267303102625,0.018711383239632614
0.5371404036066981,0.9952267303102625,0.018797480584563972
0.5373711340206185,0.9952267303102625,0.019051712297233986
0.5376020627417275,0.9952267303102625,0.01906943668432972
0.5378331900257953,0.9952267303102625,0.01925409001930258
0.5380645161290323,0.9952267303102625,0.019306155797733496
0.5382960413080895,0.9952267303102625,0.019372241512593057
0.5385277658200602,0.9952267303102625,0.019447664662940144
0.5387596899224806,0.9952267303102625,0.01956144260846078
0.5389918138733305,0.9952267303102625,0.019753589737395053
0.5392241379310345,0.9952267303102625,0.019891652919676317
0.5394566623544631,0.9952267303102625,0.019958728077309616
0.5396893874029336,0.9952267303102625,0.02005009403037873
0.5399223133362107,0.9952267303102625,0.02011271377952061
0.5401554404145078,0.9952267303102625,0.020181911326173634
0.5403887688984881,0.9952267303102625,0.02026778291929078
0.5406222990492653,0.9952267303102625,0.020297041240764167
0.5408560311284046,0.9952267303102625,0.020640293182432667
0.5410899653979239,0.9952267303102625,0.02069527759778082
0.5413241021202942,0.9952267303102625,0.020830890387606087
0.5415584415584416,0.9952267303102625,0.02092132783228605
0.541792983975747,0.9952267303102625,0.021192502740137755
0.5420277296360485,0.9952267303102625,0.02122546913553152
0.5422626788036411,0.9952267303102625,0.02127029320806081
0.5424978317432784,0.9952267303102625,0.021398980660945126
0.5427331887201735,0.9952267303102625,0.02147310267380676
0.54296875,0.9952267303102625,0.02150146300179729
0.5432045158488927,0.9952267303102625,0.02153690144474691
0.5434404865334492,0.9952267303102625,0.021558828025703976
0.5436766623207301,0.9952267303102625,0.02161874415610412
0.5439130434782609,0.9952267303102625,0.021692360445719063
0.5441496302740322,0.9952267303102625,0.0217565969122633
0.5443864229765013,0.9952267303102625,0.021802925344950888
0.5446234218545929,0.9952267303102625,0.021819545672732418
0.5448606271777003,0.9952267303102625,0.021876595734921605
0.5450980392156862,0.9952267303102625,0.02209598297680722
0.5453356582388841,0.9952267303102625,0.022453813994047462
0.5455734845180985,0.9952267303102625,0.022839129071204715
0.5458115183246073,0.9952267303102625,0.022839318159569952
0.5460497599301615,0.9952267303102625,0.023026163597301315
0.5462882096069869,0.9952267303102625,0.02302695671909816
0.546526867627785,0.9952267303102625,0.02333215488998241
0.5467657342657343,0.9952267303102625,0.023446112191528957
0.5470048097944906,0.9952267303102625,0.023553057281991956
0.547244094488189,0.9952267303102625,0.023745330777306284
0.5474835886214442,0.9952267303102625,0.023748692054879363
0.547723292469352,0.9952267303102625,0.024241291058838998
0.5479632063074902,0.9952267303102625,0.024365455524744256
0.5482033304119194,0.9952267303102625,0.024434640492986024
0.5484436650591845,0.9952267303102625,0.024463883577667985
0.5486842105263158,0.9952267303102625,0.024897460716206823
0.5489249670908293,0.9952267303102625,0.02532813772126655
0.5491659350307287,0.9952267303102625,0.025383394206651397
0.549407114624506,0.9952267303102625,0.025402351896272324
0.5496485061511424,0.9952267303102625,0.02552983746026681
0.5498901098901099,0.9952267303102625,0.02555495154512471
0.5501319261213721,0.9952267303102625,0.0256129165875064
0.550373955125385,0.9952267303102625,0.025616843801345955
0.5506161971830986,0.9952267303102625,0.0256735946123164
0.5508586525759577,0.9952267303102625,0.02605685977575097
0.5511013215859031,0.9952267303102625,0.02622723863221679
0.5513442044953724,0.9952267303102625,0.026243612634922087
0.5515873015873016,0.9952267303102625,0.026375283351771205
0.5518306131451257,0.9952267303102625,0.026555780003258134
0.5520741394527803,0.9952267303102625,0.02665450110468844
0.552317880794702,0.9952267303102625,0.02686704239110373
0.5525618374558304,0.9952267303102625,0.0268933556948339
0.5528060097216085,0.9952267303102625,0.026910592312684018
0.553050397877984,0.9952267303102625,0.027215748275773527
0.5532950022114109,0.9952267303102625,0.02725706007867969
0.5535398230088495,0.9952267303102625,0.027445889711128452
0.5537848605577689,0.9952267303102625,0.027534249403830056
0.5540301151461471,0.9952267303102625,0.027609096678619008
0.5542755870624723,0.9952267303102625,0.02764356562532151
0.5545212765957447,0.9952267303102625,0.02774067093903619
0.5547671840354768,0.9952267303102625,0.027835591192886592
0.5550133096716947,0.9952267303102625,0.02793612994071112
0.5548158011540169,0.994431185361973,0.02830959156006817
